participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.infected,player.cumulative_earnings,player.actual_payment,player.transmission_chance,player.contribution,player.others_contribution_percentage,player.timeout,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,player.others_prediction,player.payoff,group.id_in_subsession,group.total_contribution,group.contribution_percentage,group.total_infections,group.end_total_infections,group.total_earnings,group.average_earnings,group.lockdown,group.lockdown_round,group.lockdown_number,group.lockdown_cost,group.patient_zero_switch,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
8,0yi258kw,5edf3a73f4a50b1de157ff46,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.175977+00:00,1,,,2610,2,,1,1790,0,1,0,50,0,0,0,0,0,0,0,100,2,20,45.45,1,5,900,82,0,0,6,60,1,28,kiy32p78,,,,,0
9,1mxiuapc,5edcf3276763349d23ae0c5a,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.211659+00:00,1,,,2350,10,,1,1570,0,0,0,50,0,1,0,0,0,0,1,100,2,20,45.45,1,5,900,82,0,0,6,60,1,28,kiy32p78,,,,,0
10,yu5vdppa,5edcb44d9b29b400086aa550,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.248483+00:00,1,,,2000,5,,1,1360,20,0.5,2,45,0,3,3,3,2,2,2,80,2,20,45.45,1,5,900,82,0,0,6,60,1,28,kiy32p78,,,,,0
11,csnm750f,5f8b729be907951577f9369d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:53.494397+00:00,1,,,2100,7,,1,1420,20,0.5,2,45,0,0,1,2,3,4,1,80,2,20,45.45,1,5,900,82,0,0,6,60,1,28,kiy32p78,,,,,0
1,tlrbw2wd,5f9b28cdd59a8e3148572a38,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.911264+00:00,1,,,2280,1,,0,1630,40,0,4,75,0,2,2,4,4,4,4,60,2,34,77.27,5,7,700,64,0,0,6,60,0,29,kiy32p78,,,,,0
2,h95dma4u,5cc1c0120915430001d7f38e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.977521+00:00,1,,,1800,6,,0,1260,40,0,4,75,0,,,,,,3,0,2,34,77.27,5,7,700,64,0,0,6,60,0,29,kiy32p78,,,,,0
3,sisuspnh,5ffddf62a9ce783d6ae3a7dc,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.281856+00:00,1,,,2230,9,,1,1570,20,0.5,2,80,0,0,0,1,2,2,2,80,2,34,77.27,5,7,700,64,0,0,6,60,0,29,kiy32p78,,,,,0
4,ifhfugeh,5f1afac4a6090e27181f302d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.061501+00:00,1,,,1850,4,,1,1310,30,0.25,3,77.5,0,4,4,4,4,3,1,70,2,34,77.27,5,7,700,64,0,0,6,60,0,29,kiy32p78,,,,,0
5,19navfft,5f4650bde0e1d7016717bb5e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.097761+00:00,1,,,1890,11,,0,1240,30,0.25,3,77.5,0,3,3,3,3,3,2,70,2,34,77.27,5,7,700,64,0,0,6,60,0,29,kiy32p78,,,,,0
6,sq9bkwdu,5ff7579b5edf433e40c56f2d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.139337+00:00,1,,,2300,8,,1,1610,30,0,3,77.5,0,4,3,2,0,0,4,70,2,34,77.27,5,7,700,64,0,0,6,60,0,29,kiy32p78,,,,,0
7,mloknwd8,5f522c40069004482b3af322,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.025638+00:00,1,,,2170,3,,0,1540,40,0,4,75,0,4,4,4,4,4,4,60,2,34,77.27,5,7,700,64,0,0,6,60,0,29,kiy32p78,,,,,0
8,0yi258kw,5edf3a73f4a50b1de157ff46,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.175977+00:00,1,,,2610,2,,1,1880,10,0,1,82.5,0,1,1,1,1,1,2,90,2,34,77.27,5,7,700,64,0,0,6,60,0,29,kiy32p78,,,,,0
9,1mxiuapc,5edcf3276763349d23ae0c5a,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.211659+00:00,1,,,2350,10,,1,1650,20,0,2,80,0,4,3,2,2,1,4,80,2,34,77.27,5,7,700,64,0,0,6,60,0,29,kiy32p78,,,,,0
10,yu5vdppa,5edcb44d9b29b400086aa550,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.248483+00:00,1,,,2000,5,,1,1420,40,0,4,75,0,4,4,4,4,4,3,60,2,34,77.27,5,7,700,64,0,0,6,60,0,29,kiy32p78,,,,,0
11,csnm750f,5f8b729be907951577f9369d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:53.494397+00:00,1,,,2100,7,,1,1480,40,0,4,75,0,0,1,2,3,4,3,60,2,34,77.27,5,7,700,64,0,0,6,60,0,29,kiy32p78,,,,,0
1,tlrbw2wd,5f9b28cdd59a8e3148572a38,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.911264+00:00,1,,,2280,1,,0,1670,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,7,60,0,30,kiy32p78,,,,,0
2,h95dma4u,5cc1c0120915430001d7f38e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.977521+00:00,1,,,1800,6,,0,1300,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,7,60,0,30,kiy32p78,,,,,0
3,sisuspnh,5ffddf62a9ce783d6ae3a7dc,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.281856+00:00,1,,,2230,9,,1,1610,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,7,60,0,30,kiy32p78,,,,,0
4,ifhfugeh,5f1afac4a6090e27181f302d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.061501+00:00,1,,,1850,4,,1,1350,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,7,60,0,30,kiy32p78,,,,,0
5,19navfft,5f4650bde0e1d7016717bb5e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.097761+00:00,1,,,1890,11,,0,1280,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,7,60,0,30,kiy32p78,,,,,0
6,sq9bkwdu,5ff7579b5edf433e40c56f2d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.139337+00:00,1,,,2300,8,,1,1650,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,7,60,0,30,kiy32p78,,,,,0
7,mloknwd8,5f522c40069004482b3af322,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.025638+00:00,1,,,2170,3,,0,1580,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,7,60,0,30,kiy32p78,,,,,0
8,0yi258kw,5edf3a73f4a50b1de157ff46,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.175977+00:00,1,,,2610,2,,1,1920,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,7,60,0,30,kiy32p78,,,,,0
9,1mxiuapc,5edcf3276763349d23ae0c5a,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.211659+00:00,1,,,2350,10,,1,1690,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,7,60,0,30,kiy32p78,,,,,0
10,yu5vdppa,5edcb44d9b29b400086aa550,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.248483+00:00,1,,,2000,5,,1,1460,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,7,60,0,30,kiy32p78,,,,,0
11,csnm750f,5f8b729be907951577f9369d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:53.494397+00:00,1,,,2100,7,,1,1520,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,7,60,0,30,kiy32p78,,,,,0
1,tlrbw2wd,5f9b28cdd59a8e3148572a38,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.911264+00:00,1,,,2280,1,,0,1710,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,7,60,0,31,kiy32p78,,,,,0
2,h95dma4u,5cc1c0120915430001d7f38e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.977521+00:00,1,,,1800,6,,0,1340,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,7,60,0,31,kiy32p78,,,,,0
3,sisuspnh,5ffddf62a9ce783d6ae3a7dc,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.281856+00:00,1,,,2230,9,,0,1650,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,7,60,0,31,kiy32p78,,,,,0
4,ifhfugeh,5f1afac4a6090e27181f302d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.061501+00:00,1,,,1850,4,,0,1390,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,7,60,0,31,kiy32p78,,,,,0
5,19navfft,5f4650bde0e1d7016717bb5e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.097761+00:00,1,,,1890,11,,0,1320,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,7,60,0,31,kiy32p78,,,,,0
6,sq9bkwdu,5ff7579b5edf433e40c56f2d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.139337+00:00,1,,,2300,8,,0,1690,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,7,60,0,31,kiy32p78,,,,,0
7,mloknwd8,5f522c40069004482b3af322,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.025638+00:00,1,,,2170,3,,0,1620,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,7,60,0,31,kiy32p78,,,,,0
8,0yi258kw,5edf3a73f4a50b1de157ff46,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.175977+00:00,1,,,2610,2,,1,1960,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,7,60,0,31,kiy32p78,,,,,0
9,1mxiuapc,5edcf3276763349d23ae0c5a,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.211659+00:00,1,,,2350,10,,0,1730,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,7,60,0,31,kiy32p78,,,,,0
10,yu5vdppa,5edcb44d9b29b400086aa550,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.248483+00:00,1,,,2000,5,,0,1500,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,7,60,0,31,kiy32p78,,,,,0
11,csnm750f,5f8b729be907951577f9369d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:53.494397+00:00,1,,,2100,7,,0,1560,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,7,60,0,31,kiy32p78,,,,,0
1,tlrbw2wd,5f9b28cdd59a8e3148572a38,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.911264+00:00,1,,,2280,1,,1,1800,10,0.75,1,42.5,0,0,1,1,2,3,0,90,2,18,40.91,1,7,920,84,0,0,7,60,0,32,kiy32p78,,,,,0
2,h95dma4u,5cc1c0120915430001d7f38e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.977521+00:00,1,,,1800,6,,0,1400,40,0,4,35,0,3,3,3,4,4,3,60,2,18,40.91,1,7,920,84,0,0,7,60,0,32,kiy32p78,,,,,0
3,sisuspnh,5ffddf62a9ce783d6ae3a7dc,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.281856+00:00,1,,,2230,9,,1,1730,20,0.5,2,40,0,0,0,0,1,2,1,80,2,18,40.91,1,7,920,84,0,0,7,60,0,32,kiy32p78,,,,,0
4,ifhfugeh,5f1afac4a6090e27181f302d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.061501+00:00,1,,,1850,4,,0,1450,40,0,4,35,0,4,4,4,4,4,1,60,2,18,40.91,1,7,920,84,0,0,7,60,0,32,kiy32p78,,,,,0
5,19navfft,5f4650bde0e1d7016717bb5e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.097761+00:00,1,,,1890,11,,0,1410,10,0.75,1,42.5,0,1,1,1,1,1,1,90,2,18,40.91,1,7,920,84,0,0,7,60,0,32,kiy32p78,,,,,0
6,sq9bkwdu,5ff7579b5edf433e40c56f2d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.139337+00:00,1,,,2300,8,,1,1790,0,0,0,45,0,4,3,2,0,0,4,100,2,18,40.91,1,7,920,84,0,0,7,60,0,32,kiy32p78,,,,,0
7,mloknwd8,5f522c40069004482b3af322,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.025638+00:00,1,,,2170,3,,1,1710,10,0.75,1,42.5,0,1,1,1,1,1,1,90,2,18,40.91,1,7,920,84,0,0,7,60,0,32,kiy32p78,,,,,0
8,0yi258kw,5edf3a73f4a50b1de157ff46,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.175977+00:00,1,,,2610,2,,1,2060,0,1,0,45,0,0,0,0,0,0,0,100,2,18,40.91,1,7,920,84,0,0,7,60,0,32,kiy32p78,,,,,0
9,1mxiuapc,5edcf3276763349d23ae0c5a,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.211659+00:00,1,,,2350,10,,1,1830,0,1,0,45,0,1,0,0,0,0,1,100,2,18,40.91,1,7,920,84,0,0,7,60,0,32,kiy32p78,,,,,0
10,yu5vdppa,5edcb44d9b29b400086aa550,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.248483+00:00,1,,,2000,5,,0,1570,30,0.25,3,37.5,0,3,3,3,3,3,2,70,2,18,40.91,1,7,920,84,0,0,7,60,0,32,kiy32p78,,,,,0
11,csnm750f,5f8b729be907951577f9369d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:53.494397+00:00,1,,,2100,7,,1,1640,20,0.5,2,40,0,0,1,2,3,4,1,80,2,18,40.91,1,7,920,84,0,0,7,60,0,32,kiy32p78,,,,,0
1,tlrbw2wd,5f9b28cdd59a8e3148572a38,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.911264+00:00,1,,,2280,1,,1,1840,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,33,kiy32p78,,,,,0
2,h95dma4u,5cc1c0120915430001d7f38e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.977521+00:00,1,,,1800,6,,0,1440,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,33,kiy32p78,,,,,0
3,sisuspnh,5ffddf62a9ce783d6ae3a7dc,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.281856+00:00,1,,,2230,9,,1,1770,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,33,kiy32p78,,,,,0
4,ifhfugeh,5f1afac4a6090e27181f302d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.061501+00:00,1,,,1850,4,,0,1490,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,33,kiy32p78,,,,,0
5,19navfft,5f4650bde0e1d7016717bb5e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.097761+00:00,1,,,1890,11,,0,1450,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,33,kiy32p78,,,,,0
6,sq9bkwdu,5ff7579b5edf433e40c56f2d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.139337+00:00,1,,,2300,8,,1,1830,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,33,kiy32p78,,,,,0
7,mloknwd8,5f522c40069004482b3af322,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.025638+00:00,1,,,2170,3,,1,1750,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,33,kiy32p78,,,,,0
8,0yi258kw,5edf3a73f4a50b1de157ff46,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.175977+00:00,1,,,2610,2,,1,2100,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,33,kiy32p78,,,,,0
9,1mxiuapc,5edcf3276763349d23ae0c5a,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.211659+00:00,1,,,2350,10,,1,1870,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,33,kiy32p78,,,,,0
10,yu5vdppa,5edcb44d9b29b400086aa550,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.248483+00:00,1,,,2000,5,,0,1610,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,33,kiy32p78,,,,,0
11,csnm750f,5f8b729be907951577f9369d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:53.494397+00:00,1,,,2100,7,,1,1680,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,8,60,0,33,kiy32p78,,,,,0
1,tlrbw2wd,5f9b28cdd59a8e3148572a38,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.911264+00:00,1,,,2280,1,,0,1880,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,34,kiy32p78,,,,,0
2,h95dma4u,5cc1c0120915430001d7f38e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.977521+00:00,1,,,1800,6,,1,1480,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,34,kiy32p78,,,,,0
3,sisuspnh,5ffddf62a9ce783d6ae3a7dc,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.281856+00:00,1,,,2230,9,,0,1810,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,34,kiy32p78,,,,,0
4,ifhfugeh,5f1afac4a6090e27181f302d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.061501+00:00,1,,,1850,4,,0,1530,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,34,kiy32p78,,,,,0
5,19navfft,5f4650bde0e1d7016717bb5e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.097761+00:00,1,,,1890,11,,0,1490,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,34,kiy32p78,,,,,0
6,sq9bkwdu,5ff7579b5edf433e40c56f2d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.139337+00:00,1,,,2300,8,,0,1870,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,34,kiy32p78,,,,,0
7,mloknwd8,5f522c40069004482b3af322,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.025638+00:00,1,,,2170,3,,0,1790,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,34,kiy32p78,,,,,0
8,0yi258kw,5edf3a73f4a50b1de157ff46,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.175977+00:00,1,,,2610,2,,0,2140,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,34,kiy32p78,,,,,0
9,1mxiuapc,5edcf3276763349d23ae0c5a,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.211659+00:00,1,,,2350,10,,0,1910,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,34,kiy32p78,,,,,0
10,yu5vdppa,5edcb44d9b29b400086aa550,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.248483+00:00,1,,,2000,5,,0,1650,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,34,kiy32p78,,,,,0
11,csnm750f,5f8b729be907951577f9369d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:53.494397+00:00,1,,,2100,7,,0,1720,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,8,60,0,34,kiy32p78,,,,,0
1,tlrbw2wd,5f9b28cdd59a8e3148572a38,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.911264+00:00,1,,,2280,1,,1,1960,20,0,2,50,0,0,1,2,2,3,2,80,2,22,50,1,5,880,80,0,0,8,60,0,35,kiy32p78,,,,,0
2,h95dma4u,5cc1c0120915430001d7f38e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.977521+00:00,1,,,1800,6,,0,1540,40,0,4,45,0,3,3,4,4,4,3,60,2,22,50,1,5,880,80,0,0,8,60,0,35,kiy32p78,,,,,0
3,sisuspnh,5ffddf62a9ce783d6ae3a7dc,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.281856+00:00,1,,,2230,9,,1,1890,20,0.25,2,50,0,0,0,0,1,3,2,80,2,22,50,1,5,880,80,0,0,8,60,0,35,kiy32p78,,,,,0
4,ifhfugeh,5f1afac4a6090e27181f302d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.061501+00:00,1,,,1850,4,,0,1590,40,0,4,45,0,4,4,4,4,4,4,60,2,22,50,1,5,880,80,0,0,8,60,0,35,kiy32p78,,,,,0
5,19navfft,5f4650bde0e1d7016717bb5e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.097761+00:00,1,,,1890,11,,0,1570,20,0.25,2,50,0,1,2,2,2,2,2,80,2,22,50,1,5,880,80,0,0,8,60,0,35,kiy32p78,,,,,0
6,sq9bkwdu,5ff7579b5edf433e40c56f2d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.139337+00:00,1,,,2300,8,,0,1960,10,0.38,1,52.5,0,4,3,2,0,0,4,90,2,22,50,1,5,880,80,0,0,8,60,0,35,kiy32p78,,,,,0
7,mloknwd8,5f522c40069004482b3af322,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.025638+00:00,1,,,2170,3,,0,1870,20,0.25,2,50,0,2,2,2,2,2,2,80,2,22,50,1,5,880,80,0,0,8,60,0,35,kiy32p78,,,,,0
8,0yi258kw,5edf3a73f4a50b1de157ff46,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.175977+00:00,1,,,2610,2,,1,2240,0,0.5,0,55,0,0,0,0,0,0,0,100,2,22,50,1,5,880,80,0,0,8,60,0,35,kiy32p78,,,,,0
9,1mxiuapc,5edcf3276763349d23ae0c5a,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.211659+00:00,1,,,2350,10,,1,2010,0,0.5,0,55,0,1,0,0,0,0,1,100,2,22,50,1,5,880,80,0,0,8,60,0,35,kiy32p78,,,,,0
10,yu5vdppa,5edcb44d9b29b400086aa550,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.248483+00:00,1,,,2000,5,,0,1720,30,0.12,3,47.5,0,3,3,3,2,2,2,70,2,22,50,1,5,880,80,0,0,8,60,0,35,kiy32p78,,,,,0
11,csnm750f,5f8b729be907951577f9369d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:53.494397+00:00,1,,,2100,7,,1,1800,20,0.25,2,50,0,0,1,2,3,4,1,80,2,22,50,1,5,880,80,0,0,8,60,0,35,kiy32p78,,,,,0
1,tlrbw2wd,5f9b28cdd59a8e3148572a38,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.911264+00:00,1,,,2280,1,,1,2020,40,0,4,80,0,3,3,3,4,4,4,60,2,36,81.82,5,6,740,67,0,0,8,60,0,36,kiy32p78,,,,,0
2,h95dma4u,5cc1c0120915430001d7f38e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.977521+00:00,1,,,1800,6,,0,1600,40,0,4,80,0,4,4,4,4,4,4,60,2,36,81.82,5,6,740,67,0,0,8,60,0,36,kiy32p78,,,,,0
3,sisuspnh,5ffddf62a9ce783d6ae3a7dc,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.281856+00:00,1,,,2230,9,,1,1970,20,0,2,85,0,0,0,0,1,2,1,80,2,36,81.82,5,6,740,67,0,0,8,60,0,36,kiy32p78,,,,,0
4,ifhfugeh,5f1afac4a6090e27181f302d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.061501+00:00,1,,,1850,4,,0,1650,40,0,4,80,0,4,4,4,4,4,0,60,2,36,81.82,5,6,740,67,0,0,8,60,0,36,kiy32p78,,,,,0
5,19navfft,5f4650bde0e1d7016717bb5e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.097761+00:00,1,,,1890,11,,1,1640,30,0.25,3,82.5,0,3,3,3,2,3,2,70,2,36,81.82,5,6,740,67,0,0,8,60,0,36,kiy32p78,,,,,0
6,sq9bkwdu,5ff7579b5edf433e40c56f2d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.139337+00:00,1,,,2300,8,,0,2020,40,0,4,80,0,4,3,2,0,0,4,60,2,36,81.82,5,6,740,67,0,0,8,60,0,36,kiy32p78,,,,,0
7,mloknwd8,5f522c40069004482b3af322,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.025638+00:00,1,,,2170,3,,0,1930,40,0,4,80,0,4,4,4,4,4,4,60,2,36,81.82,5,6,740,67,0,0,8,60,0,36,kiy32p78,,,,,0
8,0yi258kw,5edf3a73f4a50b1de157ff46,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.175977+00:00,1,,,2610,2,,1,2330,10,0,1,87.5,0,1,1,1,1,1,3,90,2,36,81.82,5,6,740,67,0,0,8,60,0,36,kiy32p78,,,,,0
9,1mxiuapc,5edcf3276763349d23ae0c5a,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.211659+00:00,1,,,2350,10,,1,2090,20,0,2,85,0,3,3,2,2,1,3,80,2,36,81.82,5,6,740,67,0,0,8,60,0,36,kiy32p78,,,,,0
10,yu5vdppa,5edcb44d9b29b400086aa550,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.248483+00:00,1,,,2000,5,,0,1780,40,0,4,80,0,4,4,4,3,3,3,60,2,36,81.82,5,6,740,67,0,0,8,60,0,36,kiy32p78,,,,,0
11,csnm750f,5f8b729be907951577f9369d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:53.494397+00:00,1,,,2100,7,,1,1860,40,0,4,80,0,0,1,2,3,4,3,60,2,36,81.82,5,6,740,67,0,0,8,60,0,36,kiy32p78,,,,,0
1,tlrbw2wd,5f9b28cdd59a8e3148572a38,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.911264+00:00,1,,,2280,1,,1,2060,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,37,kiy32p78,,,,,0
2,h95dma4u,5cc1c0120915430001d7f38e,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:51.977521+00:00,1,,,1800,6,,0,1640,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,37,kiy32p78,,,,,0
3,sisuspnh,5ffddf62a9ce783d6ae3a7dc,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.281856+00:00,1,,,2230,9,,1,2010,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,37,kiy32p78,,,,,0
4,ifhfugeh,5f1afac4a6090e27181f302d,0,446,446,payment_info,PaymentInfo,2021-01-20 20:46:52.061501+00:00,1,,,1850,4,,0,1690,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,9,60,0,37,kiy32p78,,,,,0
