participant.id_in_session,participant.code,participant.time_started,participant.payoff,player.id_in_group,player.infected,player.cumulative_earnings,player.actual_payment,player.transmission_chance,player.contribution,player.others_contribution_percentage,player.timeout,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,player.others_prediction,player.payoff,group.id_in_subsession,group.total_contribution,group.contribution_percentage,group.total_infections,group.end_total_infections,group.total_earnings,group.average_earnings,group.lockdown,group.lockdown_round,group.lockdown_number,group.lockdown_cost,group.patient_zero_switch,subsession.round_number,session.code,session.is_demo
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,1,960,10,0.56,1,35,0,1,1,1,1,2,1,90,2,15,34.09,1,6,890,81,0,0,2,90,0,17,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,1,1240,10,0,1,35,0,0,0,1,1,1,2,90,2,15,34.09,1,6,890,81,0,0,2,90,0,17,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,1,1160,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,3,90,0,18,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,1,1220,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,3,90,0,18,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,0,1100,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,3,90,0,18,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,50,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,3,90,0,18,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,1,1070,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,3,90,0,18,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,0,990,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,3,90,0,18,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,1,1080,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,3,90,0,18,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,0,1050,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,3,90,0,18,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,840,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,3,90,0,18,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,1,970,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,3,90,0,18,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,1,1250,,,0,0,0,,,,,,,10,2,0,0,6,6,110,10,1,1,3,90,0,18,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,0,1170,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,3,90,0,19,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,0,1230,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,3,90,0,19,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,0,1110,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,3,90,0,19,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,60,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,3,90,0,19,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,0,1080,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,3,90,0,19,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,0,1000,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,3,90,0,19,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,0,1090,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,3,90,0,19,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,1,1060,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,3,90,0,19,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,850,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,3,90,0,19,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,0,980,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,3,90,0,19,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,0,1260,,,0,0,0,,,,,,,10,2,0,0,6,1,110,10,1,2,3,90,0,19,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,1,1270,0,0.75,0,45,0,0,1,2,3,4,3,100,2,18,40.91,1,6,860,78,0,0,3,90,0,20,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,0,1320,10,0.56,1,42.5,0,4,3,3,2,1,2,90,2,18,40.91,1,6,860,78,0,0,3,90,0,20,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,0,1190,20,0.38,2,40,0,2,2,3,4,4,2,80,2,18,40.91,1,6,860,78,0,0,3,90,0,20,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,60,,0,4,35,1,,,,,,,0,2,18,40.91,1,6,860,78,0,0,3,90,0,20,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,1,1170,10,0,1,42.5,0,0,0,2,3,0,2,90,2,18,40.91,1,6,860,78,0,0,3,90,0,20,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,1,1090,10,0.56,1,42.5,0,1,1,1,1,1,1,90,2,18,40.91,1,6,860,78,0,0,3,90,0,20,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,1,1180,10,0.56,1,42.5,0,1,1,1,1,1,1,90,2,18,40.91,1,6,860,78,0,0,3,90,0,20,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,0,1130,30,0.19,3,37.5,0,4,3,3,3,2,2,70,2,18,40.91,1,6,860,78,0,0,3,90,0,20,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,920,30,0.19,3,37.5,0,3,3,3,3,3,2,70,2,18,40.91,1,6,860,78,0,0,3,90,0,20,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,1,1080,0,0.75,0,45,0,1,1,1,1,1,1,100,2,18,40.91,1,6,860,78,0,0,3,90,0,20,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,1,1340,20,0.38,2,40,0,0,0,3,3,1,3,80,2,18,40.91,1,6,860,78,0,0,3,90,0,20,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,1,1310,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,21,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,0,1360,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,21,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,0,1230,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,21,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,100,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,21,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,1,1210,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,21,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,1,1130,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,21,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,1,1220,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,21,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,0,1170,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,21,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,960,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,21,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,1,1120,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,21,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,1,1380,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,4,60,0,21,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,0,1350,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,22,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,1,1400,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,22,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,0,1270,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,22,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,140,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,22,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,0,1250,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,22,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,0,1170,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,22,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,0,1260,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,22,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,0,1210,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,22,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,1000,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,22,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,0,1160,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,22,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,0,1420,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,4,60,0,22,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,1,1450,0,1,0,30,0,0,1,2,3,4,3,100,2,12,27.27,1,6,920,84,0,0,4,60,0,23,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,0,1490,10,0.75,1,27.5,0,4,3,2,1,0,1,90,2,12,27.27,1,6,920,84,0,0,4,60,0,23,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,1,1370,0,0,0,30,0,0,1,1,2,2,0,100,2,12,27.27,1,6,920,84,0,0,4,60,0,23,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,140,,0,4,20,1,,,,,,,0,2,12,27.27,1,6,920,84,0,0,4,60,0,23,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,1,1350,0,1,0,30,0,0,0,2,2,0,1,100,2,12,27.27,1,6,920,84,0,0,4,60,0,23,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,1,1270,0,1,0,30,0,0,0,0,0,0,0,100,2,12,27.27,1,6,920,84,0,0,4,60,0,23,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,1,1350,10,0.75,1,27.5,0,1,1,1,1,1,1,90,2,12,27.27,1,6,920,84,0,0,4,60,0,23,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,0,1290,20,0.5,2,25,0,4,4,3,3,2,1,80,2,12,27.27,1,6,920,84,0,0,4,60,0,23,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,1070,30,0.25,3,22.5,0,3,3,3,3,3,2,70,2,12,27.27,1,6,920,84,0,0,4,60,0,23,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,0,1250,10,0.75,1,27.5,0,1,1,1,1,1,0,90,2,12,27.27,1,6,920,84,0,0,4,60,0,23,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,1,1520,0,1,0,30,0,0,0,0,0,0,1,100,2,12,27.27,1,6,920,84,0,0,4,60,0,23,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,1,1490,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,24,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,0,1530,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,24,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,1,1410,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,24,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,180,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,24,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,1,1390,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,24,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,1,1310,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,24,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,1,1390,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,24,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,0,1330,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,24,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,1110,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,24,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,0,1290,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,24,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,1,1560,,,0,0,0,,,,,,,40,2,0,0,6,6,440,40,1,1,5,60,0,24,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,0,1530,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,25,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,0,1570,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,25,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,0,1450,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,25,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,220,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,25,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,0,1430,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,25,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,1,1350,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,25,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,0,1430,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,25,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,0,1370,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,25,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,1150,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,25,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,0,1330,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,25,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,0,1600,,,0,0,0,,,,,,,40,2,0,0,6,1,440,40,1,2,5,60,0,25,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,0,1630,0,0.5,0,47.5,0,0,1,2,3,4,0,100,2,19,43.18,1,3,850,77,0,0,5,60,0,26,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,1,1660,10,0.38,1,45,0,4,3,3,2,0,1,90,2,19,43.18,1,3,850,77,0,0,5,60,0,26,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,1,1550,0,0.5,0,47.5,0,0,1,1,2,2,1,100,2,19,43.18,1,3,850,77,0,0,5,60,0,26,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,220,,0,4,37.5,1,,,,,,,0,2,19,43.18,1,3,850,77,0,0,5,60,0,26,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,0,1500,30,0.12,3,40,0,0,2,3,3,0,2,70,2,19,43.18,1,3,850,77,0,0,5,60,0,26,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,0,1440,10,0.38,1,45,0,4,4,4,4,1,3,90,2,19,43.18,1,3,850,77,0,0,5,60,0,26,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,0,1520,10,0.38,1,45,0,1,1,1,2,1,1,90,2,19,43.18,1,3,850,77,0,0,5,60,0,26,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,1,1450,20,0,2,42.5,0,4,4,3,3,2,1,80,2,19,43.18,1,3,850,77,0,0,5,60,0,26,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,1220,30,0.12,3,40,0,3,3,3,3,3,2,70,2,19,43.18,1,3,850,77,0,0,5,60,0,26,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,0,1390,40,0,4,37.5,0,4,4,4,4,4,4,60,2,19,43.18,1,3,850,77,0,0,5,60,0,26,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,0,1700,0,0.5,0,47.5,0,0,0,0,0,0,0,100,2,19,43.18,1,3,850,77,0,0,5,60,0,26,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,1,1730,0,1,0,55,0,0,1,2,3,4,2,100,2,22,50,3,7,820,75,0,0,5,60,0,27,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,1,1740,20,0,2,50,0,4,3,3,2,0,2,80,2,22,50,3,7,820,75,0,0,5,60,0,27,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,1,1640,10,0,1,52.5,0,0,1,1,2,2,1,90,2,22,50,3,7,820,75,0,0,5,60,0,27,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,220,,0,4,45,1,,,,,,,0,2,22,50,3,7,820,75,0,0,5,60,0,27,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,1,1570,30,0.25,3,47.5,0,0,2,3,3,0,2,70,2,22,50,3,7,820,75,0,0,5,60,0,27,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,0,1520,20,0.5,2,50,0,4,4,4,4,2,3,80,2,22,50,3,7,820,75,0,0,5,60,0,27,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,0,1600,20,0.5,2,50,0,1,2,2,2,2,2,80,2,22,50,3,7,820,75,0,0,5,60,0,27,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,1,1530,20,0,2,50,0,4,4,3,3,2,1,80,2,22,50,3,7,820,75,0,0,5,60,0,27,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,1280,40,0,4,45,0,4,4,4,4,4,3,60,2,22,50,3,7,820,75,0,0,5,60,0,27,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,1,1470,20,0.5,2,50,0,2,2,2,2,2,2,80,2,22,50,3,7,820,75,0,0,5,60,0,27,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,1,1800,0,1,0,55,0,0,0,0,0,0,1,100,2,22,50,3,7,820,75,0,0,5,60,0,27,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,1,1770,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,6,60,0,28,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,1,1780,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,6,60,0,28,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,1,1680,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,6,60,0,28,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,260,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,6,60,0,28,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,1,1610,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,6,60,0,28,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,0,1560,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,6,60,0,28,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,0,1640,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,6,60,0,28,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,1,1570,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,6,60,0,28,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,1320,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,6,60,0,28,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,1,1510,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,6,60,0,28,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,1,1840,,,0,0,0,,,,,,,40,2,0,0,7,7,440,40,1,1,6,60,0,28,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,0,1810,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,6,60,0,29,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,1,1820,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,6,60,0,29,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,0,1720,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,6,60,0,29,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,300,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,6,60,0,29,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,0,1650,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,6,60,0,29,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,0,1600,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,6,60,0,29,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,0,1680,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,6,60,0,29,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,0,1610,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,6,60,0,29,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,1360,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,6,60,0,29,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,0,1550,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,6,60,0,29,oi33rp64,0
11,v5azltus,2021-01-21 20:30:20.842405+00:00,2420,11,0,1880,,,0,0,0,,,,,,,40,2,0,0,7,1,440,40,1,2,6,60,0,29,oi33rp64,0
1,q63o4p15,2021-01-21 20:30:07.818170+00:00,2310,9,1,1810,0,0,0,50,0,,,,,,4,0,2,20,45.45,1,5,640,58,0,0,6,60,0,30,oi33rp64,0
2,p3j6y9l0,2021-01-21 20:30:08.158501+00:00,2480,10,0,1900,20,0.5,2,45,0,4,2,3,3,1,2,80,2,20,45.45,1,5,640,58,0,0,6,60,0,30,oi33rp64,0
3,68jq6g63,2021-01-21 20:30:08.282347+00:00,2350,8,1,1820,0,1,0,50,0,0,1,1,1,2,1,100,2,20,45.45,1,5,640,58,0,0,6,60,0,30,oi33rp64,0
4,t6x912ed,2021-01-21 20:30:09.105982+00:00,540,1,0,300,,0,4,40,1,,,,,,,0,2,20,45.45,1,5,640,58,0,0,6,60,0,30,oi33rp64,0
5,0ea1a9gm,2021-01-21 20:30:08.420615+00:00,2280,2,1,1730,20,0.5,2,45,0,0,2,3,3,0,1,80,2,20,45.45,1,5,640,58,0,0,6,60,0,30,oi33rp64,0
6,9ie7aegk,2021-01-21 20:30:08.616793+00:00,2150,3,0,1670,30,0.25,3,42.5,0,4,4,4,4,3,3,70,2,20,45.45,1,5,640,58,0,0,6,60,0,30,oi33rp64,0
7,adwjbxuv,2021-01-21 20:30:08.541772+00:00,2240,4,1,1770,10,0.75,1,47.5,0,1,2,2,1,1,1,90,2,20,45.45,1,5,640,58,0,0,6,60,0,30,oi33rp64,0
8,lrke6e6f,2021-01-21 20:30:08.663125+00:00,2200,5,0,1690,20,0.5,2,45,0,3,3,3,2,2,1,80,2,20,45.45,1,5,640,58,0,0,6,60,0,30,oi33rp64,0
9,hh85vatt,2021-01-21 20:30:09.155334+00:00,1900,6,0,1420,40,0,4,40,0,4,4,4,4,4,2,60,2,20,45.45,1,5,640,58,0,0,6,60,0,30,oi33rp64,0
10,ohv0sz1u,2021-01-21 20:30:08.491103+00:00,2120,7,0,1630,20,0.5,2,45,0,2,2,2,2,2,2,80,2,20,45.45,1,5,640,58,0,0,6,60,0,30,oi33rp64,0
