participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.infected,player.cumulative_earnings,player.my_endowment,player.actual_payment,player.transmission_chance,player.contribution,player.second_player_contribution_0,player.second_player_contribution_1,player.second_player_contribution_2,player.second_player_contribution_3,player.second_player_contribution_4,player.payoff,group.id_in_subsession,group.total_contribution,group.contribution_percentage,group.total_infections,group.end_total_infections,group.total_earnings,group.average_earnings,group.lockdown,group.lockdown_round,group.lockdown_number,group.number_of_players,group.patient_zero_switch,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,i77ge7wz,5c021b989b7d4e0001aa764e,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.344702+00:00,1,,,81,9,,0,81,100,40,0.0,4,5,5,5,5,5,0,2,28,70.0,5,5,530,53,0,0,3,10,0,38,q1uimr6i,,,,,0
2,ynsesweu,5f910775dca5fe226e2285f9,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.440282+00:00,1,,,2378,5,,0,2258,100,40,0.0,4,4,4,4,4,4,60,2,28,70.0,5,5,530,53,0,0,3,10,0,38,q1uimr6i,,,,,0
3,bmmlpu6l,5f77eeed59487937c2b05c37,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.470976+00:00,1,,,2226,10,,1,2026,100,0,0.0,0,1,2,3,4,4,100,2,28,70.0,5,5,530,53,0,0,3,10,0,38,q1uimr6i,,,,,0
4,vgr9zk99,5f4d822a5080c693e800932f,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.406741+00:00,1,,,1730,6,,1,1590,100,30,0.0,3,2,2,3,3,4,70,2,28,70.0,5,5,530,53,0,0,3,10,0,38,q1uimr6i,,,,,0
5,q0thni7l,5eb3c0005275541b1a504189,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.507144+00:00,1,,,2895,4,,1,2745,100,30,0.0,3,5,5,5,5,5,0,2,28,70.0,5,5,530,53,0,0,3,10,0,38,q1uimr6i,,,,,0
6,6k2ws5om,5eb0e585e612c11b2e4ebc9a,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.537949+00:00,1,,,2220,3,,0,2100,100,40,0.0,4,4,4,4,4,4,60,2,28,70.0,5,5,530,53,0,0,3,10,0,38,q1uimr6i,,,,,0
7,fmjuauh4,5e2737725b323795f4add395,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:02.161971+00:00,1,,,2705,7,,1,2545,100,20,0.0,2,2,2,2,2,2,80,2,28,70.0,5,5,530,53,0,0,3,10,0,38,q1uimr6i,,,,,0
8,k42lyjos,5e09e8440826752758b989eb,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.566473+00:00,1,,,321,1,,0,321,100,40,0.0,4,5,5,5,5,5,0,2,28,70.0,5,5,530,53,0,0,3,10,0,38,q1uimr6i,,,,,0
9,8mt1amuw,5ac033fa68b65b00018d2c1a,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.598210+00:00,1,,,3241,2,,1,3041,100,0,0.0,0,0,0,0,0,0,100,2,28,70.0,5,5,530,53,0,0,3,10,0,38,q1uimr6i,,,,,0
10,vvge39yz,5efddb9eb047cf070d2fa7e5,0,405,405,payment_info,PaymentInfo,2020-11-16 23:12:08.176665+00:00,1,,,1883,8,,0,1763,100,40,0.0,4,3,3,2,2,0,60,2,28,70.0,5,5,530,53,0,0,3,10,0,38,q1uimr6i,,,,,0
1,i77ge7wz,5c021b989b7d4e0001aa764e,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.344702+00:00,1,,,81,9,,0,81,100,40,0.0,4,5,5,5,5,5,0,2,28,70.0,5,5,600,60,0,0,3,10,0,39,q1uimr6i,,,,,0
2,ynsesweu,5f910775dca5fe226e2285f9,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.440282+00:00,1,,,2378,5,,0,2318,100,40,0.0,4,4,4,4,4,4,60,2,28,70.0,5,5,600,60,0,0,3,10,0,39,q1uimr6i,,,,,0
3,bmmlpu6l,5f77eeed59487937c2b05c37,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.470976+00:00,1,,,2226,10,,1,2126,100,0,0.0,0,1,2,3,4,4,100,2,28,70.0,5,5,600,60,0,0,3,10,0,39,q1uimr6i,,,,,0
4,vgr9zk99,5f4d822a5080c693e800932f,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.406741+00:00,1,,,1730,6,,1,1660,100,30,0.0,3,2,3,3,4,4,70,2,28,70.0,5,5,600,60,0,0,3,10,0,39,q1uimr6i,,,,,0
5,q0thni7l,5eb3c0005275541b1a504189,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.507144+00:00,1,,,2895,4,,1,2815,100,30,0.0,3,4,3,3,3,2,70,2,28,70.0,5,5,600,60,0,0,3,10,0,39,q1uimr6i,,,,,0
6,6k2ws5om,5eb0e585e612c11b2e4ebc9a,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.537949+00:00,1,,,2220,3,,0,2160,100,40,0.0,4,4,4,4,4,4,60,2,28,70.0,5,5,600,60,0,0,3,10,0,39,q1uimr6i,,,,,0
7,fmjuauh4,5e2737725b323795f4add395,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:02.161971+00:00,1,,,2705,7,,1,2625,100,20,0.0,2,2,2,2,2,2,80,2,28,70.0,5,5,600,60,0,0,3,10,0,39,q1uimr6i,,,,,0
8,k42lyjos,5e09e8440826752758b989eb,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.566473+00:00,1,,,321,1,,0,321,100,40,0.0,4,5,5,5,5,5,0,2,28,70.0,5,5,600,60,0,0,3,10,0,39,q1uimr6i,,,,,0
9,8mt1amuw,5ac033fa68b65b00018d2c1a,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.598210+00:00,1,,,3241,2,,1,3141,100,0,0.0,0,0,0,0,0,0,100,2,28,70.0,5,5,600,60,0,0,3,10,0,39,q1uimr6i,,,,,0
10,vvge39yz,5efddb9eb047cf070d2fa7e5,0,405,405,payment_info,PaymentInfo,2020-11-16 23:12:08.176665+00:00,1,,,1883,8,,0,1823,100,40,0.0,4,4,3,2,1,0,60,2,28,70.0,5,5,600,60,0,0,3,10,0,39,q1uimr6i,,,,,0
1,i77ge7wz,5c021b989b7d4e0001aa764e,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.344702+00:00,1,,,81,9,,0,81,100,40,0.0,4,5,5,5,5,5,0,2,27,67.5,5,5,610,61,0,0,3,10,0,40,q1uimr6i,,,,,0
2,ynsesweu,5f910775dca5fe226e2285f9,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.440282+00:00,1,,,2378,5,,0,2378,100,40,0.0,4,4,4,4,4,4,60,2,27,67.5,5,5,610,61,0,0,3,10,0,40,q1uimr6i,,,,,0
3,bmmlpu6l,5f77eeed59487937c2b05c37,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.470976+00:00,1,,,2226,10,,1,2226,100,0,0.0,0,1,2,3,4,4,100,2,27,67.5,5,5,610,61,0,0,3,10,0,40,q1uimr6i,,,,,0
4,vgr9zk99,5f4d822a5080c693e800932f,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.406741+00:00,1,,,1730,6,,1,1730,100,30,0.0,3,2,2,3,4,4,70,2,27,67.5,5,5,610,61,0,0,3,10,0,40,q1uimr6i,,,,,0
5,q0thni7l,5eb3c0005275541b1a504189,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.507144+00:00,1,,,2895,4,,1,2895,100,20,0.0,2,4,3,3,3,2,80,2,27,67.5,5,5,610,61,0,0,3,10,0,40,q1uimr6i,,,,,0
6,6k2ws5om,5eb0e585e612c11b2e4ebc9a,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.537949+00:00,1,,,2220,3,,0,2220,100,40,0.0,4,4,4,4,4,4,60,2,27,67.5,5,5,610,61,0,0,3,10,0,40,q1uimr6i,,,,,0
7,fmjuauh4,5e2737725b323795f4add395,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:02.161971+00:00,1,,,2705,7,,1,2705,100,20,0.0,2,2,2,2,2,2,80,2,27,67.5,5,5,610,61,0,0,3,10,0,40,q1uimr6i,,,,,0
8,k42lyjos,5e09e8440826752758b989eb,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.566473+00:00,1,,,321,1,,0,321,100,40,0.0,4,5,5,5,5,5,0,2,27,67.5,5,5,610,61,0,0,3,10,0,40,q1uimr6i,,,,,0
9,8mt1amuw,5ac033fa68b65b00018d2c1a,0,405,405,payment_info,PaymentInfo,2020-11-16 23:07:01.598210+00:00,1,,,3241,2,,1,3241,100,0,0.0,0,0,0,0,0,0,100,2,27,67.5,5,5,610,61,0,0,3,10,0,40,q1uimr6i,,,,,0
10,vvge39yz,5efddb9eb047cf070d2fa7e5,0,405,405,payment_info,PaymentInfo,2020-11-16 23:12:08.176665+00:00,1,,,1883,8,,0,1883,100,40,0.0,4,3,3,2,1,1,60,2,27,67.5,5,5,610,61,0,0,3,10,0,40,q1uimr6i,,,,,0
1,gwiulyv3,5dbe0ef2e5f6c832c7583f53,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.349168+00:00,1,,,177,10,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,22,55.0,1,4,160,16,0,0,0,10,0,1,qyfwabaf,,,,,0
2,vi4pwcwj,5e3d6bf25535c502122a5997,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.102420+00:00,1,,,2505,1,,0,0,50,10,0.25,2,5,5,5,5,5,0,2,22,55.0,1,4,160,16,0,0,0,10,0,1,qyfwabaf,,,,,0
3,qsy30bvb,5f41f85b7c09cc3b74ce0bd4,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.486663+00:00,1,,,1749,6,,0,40,50,10,0.25,2,2,2,1,3,3,40,2,22,55.0,1,4,160,16,0,0,0,10,0,1,qyfwabaf,,,,,0
4,2bhzo03q,5bf0f67f11439b000168f513,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.519376+00:00,1,,,2129,3,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,22,55.0,1,4,160,16,0,0,0,10,0,1,qyfwabaf,,,,,0
5,d2nspv1z,5eaed4e579bb9201d2de7f72,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.307208+00:00,1,,,1746,9,,1,35,50,15,0.12,3,4,4,3,2,1,35,2,22,55.0,1,4,160,16,0,0,0,10,0,1,qyfwabaf,,,,,0
6,et6nl4hq,5e7c8cf033285d2cc0e1bb1c,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.727354+00:00,1,,,1647,4,,0,0,50,5,0.38,1,5,5,5,5,5,0,2,22,55.0,1,4,160,16,0,0,0,10,0,1,qyfwabaf,,,,,0
7,ptrrvkfm,5f24227c55217f000a870161,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.622229+00:00,1,,,2692,5,,1,0,50,5,0.38,1,5,5,5,5,5,0,2,22,55.0,1,4,160,16,0,0,0,10,0,1,qyfwabaf,,,,,0
8,ixskvbov,5fa2428f861aca408bedebe5,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.913595+00:00,1,,,2060,8,,0,45,50,5,0.38,1,0,1,4,4,4,45,2,22,55.0,1,4,160,16,0,0,0,10,0,1,qyfwabaf,,,,,0
9,hcapmaw3,5d6de63201523a0001f51f27,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.792352+00:00,1,,,2150,2,,1,40,50,10,0.0,2,1,2,2,3,4,40,2,22,55.0,1,4,160,16,0,0,0,10,0,1,qyfwabaf,,,,,0
10,ve48lcmj,5f0ab472f142601cc2f394f2,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.043535+00:00,1,,,2123,7,,1,0,50,10,0.25,2,5,5,5,5,5,0,2,22,55.0,1,4,160,16,0,0,0,10,0,1,qyfwabaf,,,,,0
1,gwiulyv3,5dbe0ef2e5f6c832c7583f53,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.349168+00:00,1,,,177,10,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,34,85.0,4,4,100,10,0,0,0,10,0,2,qyfwabaf,,,,,0
2,vi4pwcwj,5e3d6bf25535c502122a5997,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.102420+00:00,1,,,2505,1,,0,35,50,15,0.12,3,4,3,3,2,0,35,2,34,85.0,4,4,100,10,0,0,0,10,0,2,qyfwabaf,,,,,0
3,qsy30bvb,5f41f85b7c09cc3b74ce0bd4,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.486663+00:00,1,,,1749,6,,0,40,50,15,0.12,3,5,5,5,5,5,0,2,34,85.0,4,4,100,10,0,0,0,10,0,2,qyfwabaf,,,,,0
4,2bhzo03q,5bf0f67f11439b000168f513,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.519376+00:00,1,,,2129,3,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,34,85.0,4,4,100,10,0,0,0,10,0,2,qyfwabaf,,,,,0
5,d2nspv1z,5eaed4e579bb9201d2de7f72,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.307208+00:00,1,,,1746,9,,1,35,50,20,0.0,4,5,5,5,5,5,0,2,34,85.0,4,4,100,10,0,0,0,10,0,2,qyfwabaf,,,,,0
6,et6nl4hq,5e7c8cf033285d2cc0e1bb1c,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.727354+00:00,1,,,1647,4,,0,0,50,10,0.25,2,5,5,5,5,5,0,2,34,85.0,4,4,100,10,0,0,0,10,0,2,qyfwabaf,,,,,0
7,ptrrvkfm,5f24227c55217f000a870161,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.622229+00:00,1,,,2692,5,,1,0,50,15,0.0,3,5,5,5,5,5,0,2,34,85.0,4,4,100,10,0,0,0,10,0,2,qyfwabaf,,,,,0
8,ixskvbov,5fa2428f861aca408bedebe5,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.913595+00:00,1,,,2060,8,,0,45,50,20,0.0,4,5,5,5,5,5,0,2,34,85.0,4,4,100,10,0,0,0,10,0,2,qyfwabaf,,,,,0
9,hcapmaw3,5d6de63201523a0001f51f27,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.792352+00:00,1,,,2150,2,,1,70,50,20,0.0,4,4,4,4,4,4,30,2,34,85.0,4,4,100,10,0,0,0,10,0,2,qyfwabaf,,,,,0
10,ve48lcmj,5f0ab472f142601cc2f394f2,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.043535+00:00,1,,,2123,7,,1,35,50,15,0.0,3,4,3,3,2,2,35,2,34,85.0,4,4,100,10,0,0,0,10,0,2,qyfwabaf,,,,,0
1,gwiulyv3,5dbe0ef2e5f6c832c7583f53,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.349168+00:00,1,,,177,10,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,31,77.5,4,5,210,21,0,0,0,10,0,3,qyfwabaf,,,,,0
2,vi4pwcwj,5e3d6bf25535c502122a5997,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.102420+00:00,1,,,2505,1,,0,70,50,15,0.25,3,4,3,3,2,1,35,2,31,77.5,4,5,210,21,0,0,0,10,0,3,qyfwabaf,,,,,0
3,qsy30bvb,5f41f85b7c09cc3b74ce0bd4,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.486663+00:00,1,,,1749,6,,1,40,50,5,0.75,1,5,5,5,5,5,0,2,31,77.5,4,5,210,21,0,0,0,10,0,3,qyfwabaf,,,,,0
4,2bhzo03q,5bf0f67f11439b000168f513,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.519376+00:00,1,,,2129,3,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,31,77.5,4,5,210,21,0,0,0,10,0,3,qyfwabaf,,,,,0
5,d2nspv1z,5eaed4e579bb9201d2de7f72,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.307208+00:00,1,,,1746,9,,1,70,50,15,0.0,3,4,4,3,3,3,35,2,31,77.5,4,5,210,21,0,0,0,10,0,3,qyfwabaf,,,,,0
6,et6nl4hq,5e7c8cf033285d2cc0e1bb1c,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.727354+00:00,1,,,1647,4,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,31,77.5,4,5,210,21,0,0,0,10,0,3,qyfwabaf,,,,,0
7,ptrrvkfm,5f24227c55217f000a870161,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.622229+00:00,1,,,2692,5,,1,40,50,10,0.0,2,3,2,2,2,2,40,2,31,77.5,4,5,210,21,0,0,0,10,0,3,qyfwabaf,,,,,0
8,ixskvbov,5fa2428f861aca408bedebe5,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.913595+00:00,1,,,2060,8,,0,80,50,15,0.25,3,4,3,3,2,1,35,2,31,77.5,4,5,210,21,0,0,0,10,0,3,qyfwabaf,,,,,0
9,hcapmaw3,5d6de63201523a0001f51f27,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.792352+00:00,1,,,2150,2,,1,100,50,20,0.0,4,4,4,4,4,4,30,2,31,77.5,4,5,210,21,0,0,0,10,0,3,qyfwabaf,,,,,0
10,ve48lcmj,5f0ab472f142601cc2f394f2,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.043535+00:00,1,,,2123,7,,1,70,50,15,0.0,3,3,3,3,2,2,35,2,31,77.5,4,5,210,21,0,0,0,10,0,3,qyfwabaf,,,,,0
1,gwiulyv3,5dbe0ef2e5f6c832c7583f53,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.349168+00:00,1,,,177,10,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,35,87.5,5,5,235,24,0,0,0,10,0,4,qyfwabaf,,,,,0
2,vi4pwcwj,5e3d6bf25535c502122a5997,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.102420+00:00,1,,,2505,1,,0,100,50,20,0.0,4,4,4,3,2,1,30,2,35,87.5,5,5,235,24,0,0,0,10,0,4,qyfwabaf,,,,,0
3,qsy30bvb,5f41f85b7c09cc3b74ce0bd4,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.486663+00:00,1,,,1749,6,,1,80,50,10,0.0,2,3,1,2,2,2,40,2,35,87.5,5,5,235,24,0,0,0,10,0,4,qyfwabaf,,,,,0
4,2bhzo03q,5bf0f67f11439b000168f513,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.519376+00:00,1,,,2129,3,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,35,87.5,5,5,235,24,0,0,0,10,0,4,qyfwabaf,,,,,0
5,d2nspv1z,5eaed4e579bb9201d2de7f72,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.307208+00:00,1,,,1746,9,,1,105,50,15,0.0,3,4,4,3,3,3,35,2,35,87.5,5,5,235,24,0,0,0,10,0,4,qyfwabaf,,,,,0
6,et6nl4hq,5e7c8cf033285d2cc0e1bb1c,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.727354+00:00,1,,,1647,4,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,35,87.5,5,5,235,24,0,0,0,10,0,4,qyfwabaf,,,,,0
7,ptrrvkfm,5f24227c55217f000a870161,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.622229+00:00,1,,,2692,5,,1,75,50,15,0.0,3,4,3,2,2,2,35,2,35,87.5,5,5,235,24,0,0,0,10,0,4,qyfwabaf,,,,,0
8,ixskvbov,5fa2428f861aca408bedebe5,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.913595+00:00,1,,,2060,8,,0,110,50,20,0.0,4,4,4,4,4,3,30,2,35,87.5,5,5,235,24,0,0,0,10,0,4,qyfwabaf,,,,,0
9,hcapmaw3,5d6de63201523a0001f51f27,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.792352+00:00,1,,,2150,2,,1,135,50,15,0.0,3,3,3,4,4,4,35,2,35,87.5,5,5,235,24,0,0,0,10,0,4,qyfwabaf,,,,,0
10,ve48lcmj,5f0ab472f142601cc2f394f2,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.043535+00:00,1,,,2123,7,,1,100,50,20,0.0,4,4,4,3,3,3,30,2,35,87.5,5,5,235,24,0,0,0,10,0,4,qyfwabaf,,,,,0
1,gwiulyv3,5dbe0ef2e5f6c832c7583f53,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.349168+00:00,1,,,177,10,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,30,75.0,5,5,260,26,0,0,0,10,0,5,qyfwabaf,,,,,0
2,vi4pwcwj,5e3d6bf25535c502122a5997,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.102420+00:00,1,,,2505,1,,0,135,50,15,0.25,3,4,4,3,3,1,35,2,30,75.0,5,5,260,26,0,0,0,10,0,5,qyfwabaf,,,,,0
3,qsy30bvb,5f41f85b7c09cc3b74ce0bd4,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.486663+00:00,1,,,1749,6,,1,125,50,5,0.0,1,1,1,1,2,2,45,2,30,75.0,5,5,260,26,0,0,0,10,0,5,qyfwabaf,,,,,0
4,2bhzo03q,5bf0f67f11439b000168f513,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.519376+00:00,1,,,2129,3,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,30,75.0,5,5,260,26,0,0,0,10,0,5,qyfwabaf,,,,,0
5,d2nspv1z,5eaed4e579bb9201d2de7f72,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.307208+00:00,1,,,1746,9,,1,150,50,5,0.0,1,4,4,4,3,2,45,2,30,75.0,5,5,260,26,0,0,0,10,0,5,qyfwabaf,,,,,0
6,et6nl4hq,5e7c8cf033285d2cc0e1bb1c,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.727354+00:00,1,,,1647,4,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,30,75.0,5,5,260,26,0,0,0,10,0,5,qyfwabaf,,,,,0
7,ptrrvkfm,5f24227c55217f000a870161,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.622229+00:00,1,,,2692,5,,1,110,50,15,0.0,3,4,3,2,2,3,35,2,30,75.0,5,5,260,26,0,0,0,10,0,5,qyfwabaf,,,,,0
8,ixskvbov,5fa2428f861aca408bedebe5,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.913595+00:00,1,,,2060,8,,0,140,50,20,0.0,4,4,4,4,3,2,30,2,30,75.0,5,5,260,26,0,0,0,10,0,5,qyfwabaf,,,,,0
9,hcapmaw3,5d6de63201523a0001f51f27,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.792352+00:00,1,,,2150,2,,1,170,50,15,0.0,3,2,3,3,4,4,35,2,30,75.0,5,5,260,26,0,0,0,10,0,5,qyfwabaf,,,,,0
10,ve48lcmj,5f0ab472f142601cc2f394f2,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.043535+00:00,1,,,2123,7,,1,135,50,15,0.0,3,4,3,3,3,3,35,2,30,75.0,5,5,260,26,0,0,0,10,0,5,qyfwabaf,,,,,0
1,gwiulyv3,5dbe0ef2e5f6c832c7583f53,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.349168+00:00,1,,,177,10,,0,0,50,20,0.0,4,5,5,5,5,5,0,2,27,67.5,5,6,295,30,0,0,0,10,0,6,qyfwabaf,,,,,0
2,vi4pwcwj,5e3d6bf25535c502122a5997,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.102420+00:00,1,,,2505,1,,0,165,50,20,0.0,4,4,3,3,2,1,30,2,27,67.5,5,6,295,30,0,0,0,10,0,6,qyfwabaf,,,,,0
3,qsy30bvb,5f41f85b7c09cc3b74ce0bd4,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.486663+00:00,1,,,1749,6,,1,170,50,5,0.0,1,1,1,1,2,2,45,2,27,67.5,5,6,295,30,0,0,0,10,0,6,qyfwabaf,,,,,0
4,2bhzo03q,5bf0f67f11439b000168f513,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.519376+00:00,1,,,2129,3,,0,35,50,15,0.25,3,1,2,1,1,2,35,2,27,67.5,5,6,295,30,0,0,0,10,0,6,qyfwabaf,,,,,0
5,d2nspv1z,5eaed4e579bb9201d2de7f72,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.307208+00:00,1,,,1746,9,,1,190,50,10,0.0,2,4,4,3,3,2,40,2,27,67.5,5,6,295,30,0,0,0,10,0,6,qyfwabaf,,,,,0
6,et6nl4hq,5e7c8cf033285d2cc0e1bb1c,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.727354+00:00,1,,,1647,4,,1,0,50,10,0.5,2,5,5,5,5,5,0,2,27,67.5,5,6,295,30,0,0,0,10,0,6,qyfwabaf,,,,,0
7,ptrrvkfm,5f24227c55217f000a870161,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.622229+00:00,1,,,2692,5,,1,145,50,15,0.0,3,4,3,2,2,3,35,2,27,67.5,5,6,295,30,0,0,0,10,0,6,qyfwabaf,,,,,0
8,ixskvbov,5fa2428f861aca408bedebe5,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.913595+00:00,1,,,2060,8,,0,170,50,20,0.0,4,4,4,4,3,2,30,2,27,67.5,5,6,295,30,0,0,0,10,0,6,qyfwabaf,,,,,0
9,hcapmaw3,5d6de63201523a0001f51f27,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.792352+00:00,1,,,2150,2,,1,210,50,10,0.0,2,2,2,3,4,4,40,2,27,67.5,5,6,295,30,0,0,0,10,0,6,qyfwabaf,,,,,0
10,ve48lcmj,5f0ab472f142601cc2f394f2,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.043535+00:00,1,,,2123,7,,1,175,50,10,0.0,2,4,3,3,2,2,40,2,27,67.5,5,6,295,30,0,0,0,10,0,6,qyfwabaf,,,,,0
1,gwiulyv3,5dbe0ef2e5f6c832c7583f53,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.349168+00:00,1,,,177,10,,0,15,50,,,0,,,,,,15,2,0,0.0,6,6,150,15,1,1,1,10,0,7,qyfwabaf,,,,,0
2,vi4pwcwj,5e3d6bf25535c502122a5997,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:20.102420+00:00,1,,,2505,1,,0,180,50,,,0,,,,,,15,2,0,0.0,6,6,150,15,1,1,1,10,0,7,qyfwabaf,,,,,0
3,qsy30bvb,5f41f85b7c09cc3b74ce0bd4,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.486663+00:00,1,,,1749,6,,1,185,50,,,0,,,,,,15,2,0,0.0,6,6,150,15,1,1,1,10,0,7,qyfwabaf,,,,,0
4,2bhzo03q,5bf0f67f11439b000168f513,0,405,405,payment_info,PaymentInfo,2020-11-17 00:15:19.519376+00:00,1,,,2129,3,,0,50,50,,,0,,,,,,15,2,0,0.0,6,6,150,15,1,1,1,10,0,7,qyfwabaf,,,,,0
